1,in,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
11,under,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dolphin is under the water,target,203027560,F2_Preposition_sentence_30,,M3_Preposition_sentence_30,,,5,2,2,
,,Foil 1,by the water,foil 1,201146726,,,,,,,,,
,,Foil 2,over the water,foil 2,252402220,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,ocean,other,341825012,,,,,,,,,
,,Other,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
12,under,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is under the books,target,219746533,F2_Preposition_sentence_31,,M3_Preposition_sentence_31,,,5,2,2,
,,Foil 1,by the books,foil 1,294937787,,,,,,,,,
,,Foil 2,on the books,foil 2,295547183,,,,,,,,,
,,Foil 3,between the books,foil 3,315380783,,,,,,,,,
,,Other,behind the books,other,183086432,,,,,,,,,
,,Other,cat,other,16409109,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
13,under,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is under the bag,target,138372416,,M1_Preposition_sentence_65,,,,5,2,2,
,,Foil 1,the cat is on the bag,foil 1,203096440,,,,,,,,,
,,Foil 2,the cat is between the bags,foil 2,269070035,,,,,,,,,
,,Foil 3,the cat is beside the bag,foil 3,12114247,,,,,,,,,
,,Other,the cat is above the bag,other,154116686,,,,,,,,,
,,Other,the cat is in the bag,other,12114250,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
14,under,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is under the dog,target,132126536,,M1_Preposition_sentence_66,,,,5,2,2,
,,Foil 1,the cat is on the dog,foil 1,200514218,,,,,,,,,
,,Foil 2,the cat is beside the dog,foil 2,78196291,,,,,,,,,
,,Foil 3,the cat is between the dogs,foil 3,34195045,,,,,,,,,
,,Other,dogs,other,195612003,,,,,,,,,
,,Other,cats,other,781967421,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
15,under,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the girl is under the dog,target,322437035,,M1_Preposition_sentence_67,,,,5,2,2,
,,Foil 1,the girl is on the dog,foil 1,125585768,,,,,,,,,
,,Foil 2,the girl is by the dog,foil 2,152951474,,,,,,,,,
,,Foil 3,the girl is behind the dog,foil 3,284147363,,,,,,,,,
,,Other,the girl is by the dog,other,242797159,,,,,,,,,
,,Other,the girl is by the dog,other,88335778,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is between the chairs,target,69405214,F2_Preposition_sentence_32,,M3_Preposition_sentence_32,,,5,1,2,
,,Foil 1,on the chair,foil 1,2328749,,,,,,,,,
,,Foil 2,under the chair,foil 2,46209588,,,,,,,,,
,,Foil 3,by the chair,foil 3,89102154,,,,,,,,,
,,Other,cat,other,16409109,,,,,,,,,
,,Other,chair,other,69784520,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the bird is between the trees,target,659865421,F2_Preposition_sentence_33,,M3_Preposition_sentence_33,,,5,1,2,
,,Foil 1,in the tree,foil 1,92161054,,,,,,,,,
,,Foil 2,on the tree,foil 2,36970893,,,,,,,,,
,,Foil 3,under the tree,foil 3,29762175,,,,,,,,,
,,Other,bird,other,33965083,,,,,,,,,
,,Other,tree,other,69106532,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the mouse is between the crop,target,286191647,F2_Preposition_sentence_34,,M3_Preposition_sentence_34,,,5,1,2,
,,Foil 1,in the crop,foil 1,88928725,,,,,,,,,
,,Foil 2,under the crop,foil 2,34487284,,,,,,,,,
,,Foil 3,on the crop,foil 3,294080735,,,,,,,,,
,,Other,mouse,other,38857743,,,,,,,,,
,,Other,crop,other,86288593,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
4,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is between the books,target,315380783,F2_Preposition_sentence_35,,M3_Preposition_sentence_35,,,5,1,2,
,,Foil 1,on the books,foil 1,295547183,,,,,,,,,
,,Foil 2,by the books,foil 2,294937787,,,,,,,,,
,,Foil 3,behind the books,foil 3,183086432,,,,,,,,,
,,Other,under the books,other,219746533,,,,,,,,,
,,Other,cat,other,16409109,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
5,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is between the bags,target,269070035,,M1_Preposition_sentence_68,,,,5,1,2,
,,Foil 1,the cat is beside the bag,foil 1,12114247,,,,,,,,,
,,Foil 2,the cat is above the bag,foil 2,154116686,,,,,,,,,
,,Foil 3,the cat is in the bag,foil 3,12114250,,,,,,,,,
,,Other,the cat is under the bag,other,138372416,,,,,,,,,
,,Other,the cat is on the bag,other,203096440,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
6,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is between the dogs,target,34195045,,M1_Preposition_sentence_69,,,,5,1,2,
,,Foil 1,the cat is under the dog,foil 1,132126536,,,,,,,,,
,,Foil 2,the cat is on the dog,foil 2,200514218,,,,,,,,,
,,Foil 3,the cat is beside the dog,foil 3,78196291,,,,,,,,,
,,Other,dogs,other,195612003,,,,,,,,,
,,Other,cats,other,781967421,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
7,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is between the bowls,target,6385728295,,M1_Preposition_sentence_70,,,,5,1,2,
,,Foil 1,the cat is in the bowl,foil 1,3313081,,,,,,,,,
,,Foil 2,the cat is by the bowl,foil 2,3172869,,,,,,,,,
,,Foil 3,the cat is on the bowl,foil 3,260805896,,,,,,,,,
,,Other,the cat is behind the bowl,other,105952298,,,,,,,,,
,,Other,the cats is over the bowl,other,37408315,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
8,between,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is between the girls,target,25118204,,M1_Preposition_sentence_71,,,,5,1,2,
,,Foil 1,the dog is above the girl,foil 1,322437035,,,,,,,,,
,,Foil 2,the dog is under the girl,foil 2,125585768,,,,,,,,,
,,Foil 3,the dog is beside the girl,foil 3,152951474,,,,,,,,,
,,Other,the dog is in front of the girl,other,284147363,,,,,,,,,
,,Other,the dog is by the girl,other,88335778,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is by the blanket,target,69546235,F2_Preposition_sentence_36,,M3_Preposition_sentence_36,,,5,1,1,
,,Foil 1,under the blanket,foil 1,35281393,,,,,,,,,
,,Foil 2,on the blanket,foil 2,30182797,,,,,,,,,
,,Foil 3,in the blanket,foil 3,10203010,,,,,,,,,
,,Other,blanket,other,30970388,,,,,,,,,
,,Other,dog,other,17161279,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is by the bed,target,94578602,F2_Preposition_sentence_37,,M3_Preposition_sentence_37,,,5,1,1,
,,Foil 1,under the bed,foil 1,42172919,,,,,,,,,
,,Foil 2,in the bed,foil 2,23267043,,,,,,,,,
,,Foil 3,on the bed,foil 3,24813255,,,,,,,,,
,,Other,dog,other,17161279,,,,,,,,,
,,Other,bed,other,33724414,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is by the chair,target,89102154,F2_Preposition_sentence_38,,M3_Preposition_sentence_38,,,5,1,1,
,,Foil 1,between the chairs,foil 1,69405214,,,,,,,,,
,,Foil 2,on the chair,foil 2,2328749,,,,,,,,,
,,Foil 3,under the chair,foil 3,46209588,,,,,,,,,
,,Other,cat,other,16409109,,,,,,,,,
,,Other,chair,other,69784520,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
5,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the man is by the bed,target,51622749,F2_Preposition_sentence_40,,,,,5,1,1,
,,Foil 1,the man is above the bed,foil 1,44123146,,,,,,,,,
,,Foil 2,the man is in the bed,foil 2,52087934,,,,,,,,,
,,Foil 3,the man is on the bed,foil 3,53507634,,,,,,,,,
,,Other,man,other,30175942,,,,,,,,,
,,Other,bed,other,33724414,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
6,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is by the box,target,275646770,F2_Preposition_sentence_41,,M3_Preposition_sentence_41,,,5,1,1,
,,Foil 1,in the box,foil 1,207075325,,,,,,,,,
,,Foil 2,on the box,foil 2,152951474,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,dog,other,38095165,,,,,,,,,
,,Other,box,other,20645333,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
7,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the bird is by the feeder,target,288763802,F2_Preposition_sentence_42,,M3_Preposition_sentence_42,,,5,1,1,
,,Foil 1,in the feeder,foil 1,138011693,,,,,,,,,
,,Foil 2,under the feeder,foil 2,345908708,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,bird,other,33965083,,,,,,,,,
,,Other,feeder,other,229248175,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
8,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dolphin is by water,target,201146726,F2_Preposition_sentence_43,,M3_Preposition_sentence_43,,,5,1,1,
,,Foil 1,over the water,foil 1,252402220,,,,,,,,,
,,Foil 2,under the water,foil 2,203027560,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,x,x,x,,,,,,,,,
,,Other,ocean,other,341825012,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
9,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is by the books,target,294937787,F2_Preposition_sentence_44,,M3_Preposition_sentence_44,,,5,1,1,
,,Foil 1,on the books,foil 1,295547183,,,,,,,,,
,,Foil 2,between the books,foil 2,315380783,,,,,,,,,
,,Foil 3,behind the books,foil 3,183086432,,,,,,,,,
,,Other,under the books,other,219746533,,,,,,,,,
,,Other,cat,other,16409109,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
10,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is by the bag,target,12114247,,M1_Preposition_sentence_72,,,,5,1,1,
,,Foil 1,the cat is above the bag,foil 1,154116686,,,,,,,,,
,,Foil 2,the cat is in the bag,foil 2,12114250,,,,,,,,,
,,Foil 3,the cat is under the bag,foil 3,138372416,,,,,,,,,
,,Other,the cat is on the bag,other,203096440,,,,,,,,,
,,Other,the cat is between the bags,other,269070035,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
11,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the person is by the sofa,target,269726894,,M1_Preposition_sentence_73,,,,5,1,1,
,,Foil 1,the person is behind the sofa,foil 1,350362565,,,,,,,,,
,,Foil 2,the person is above the sofa,foil 2,168286901,,,,,,,,,
,,Foil 3,the person is on the sofa,foil 3,251250307,,,,,,,,,
,,Other,sofa,other,166462706,,,,,,,,,
,,Other,sofa,other,14352447,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
12,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is by the dog,target,78196291,,M1_Preposition_sentence_74,,,,5,1,1,
,,Foil 1,the cat is between the dogs,foil 1,34195045,,,,,,,,,
,,Foil 2,the cat is under the dog,foil 2,132126536,,,,,,,,,
,,Foil 3,the cat is on the dog,foil 3,200514218,,,,,,,,,
,,Other,dogs,other,195612003,,,,,,,,,
,,Other,cats,other,781967421,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
13,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is by the bowl,target,3172869,,M1_Preposition_sentence_75,,,,5,1,1,
,,Foil 1,the cat is inside the bowl,foil 1,3313081,,,,,,,,,
,,Foil 2,the cat is on the bowl,foil 2,260805896,,,,,,,,,
,,Foil 3,the cat is behind the bowl,foil 3,105952298,,,,,,,,,
,,Other,the cats is over the bowl,other,37408315,,,,,,,,,
,,Other,the cat is between the bowls,other,6385728295,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
14,by,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the girl is by the dog,target,88335778,,M1_Preposition_sentence_76,,,,5,1,1,
,,Foil 1,the girl is under the dog,foil 1,322437035,,,,,,,,,
,,Foil 2,the girl is on the dog,foil 2,125585768,,,,,,,,,
,,Foil 3,the girl is behind the dog,foil 3,284147363,,,,,,,,,
,,Other,the dog is between the girls,other,25118204,,,,,,,,,
,,Other,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,below,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the bird is below the tree,target,29762175,F2_Preposition_sentence_45,,M3_Preposition_sentence_45,,,4,2,2,
,,Foil 1,above the tree,foil 1,48414316,,,,,,,,,
,,Foil 2,in the tree,foil 2,92161054,,,,,,,,,
,,Foil 3,bird,foil 3,33965083,,,,,,,,,
,,Other,tree,other,34873670,,,,,,,,,
,,Other,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,below,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is below the bed,target,42172919,F2_Preposition_sentence_46,,M3_Preposition_sentence_46,,,4,2,2,
,,Foil 1,on the bed,foil 1,24813255,,,,,,,,,
,,Foil 2,in the bed,foil 2,23267043,,,,,,,,,
,,Foil 3,by the bed,foil 3,94578602,,,,,,,,,
,,Other,dog,other,17161279,,,,,,,,,
,,Other,bed,other,33724414,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,below,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is below the blanket,target,35281393,F2_Preposition_sentence_47,,M3_Preposition_sentence_47,,,4,2,2,
,,Foil 1,by the blanket,foil 1,69546235,,,,,,,,,
,,Foil 2,in the blanket,foil 2,10203010,,,,,,,,,
,,Foil 3,on the blanket,foil 3,30182797,,,,,,,,,
,,Other,blanket,other,30970388,,,,,,,,,
,,Other,dog,other,17161279,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
4,below,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is below the bed,target,42172919,F2_Preposition_sentence_48,,,,,4,2,2,
,,Foil 1,on the bed,foil 1,24813255,,,,,,,,,
,,Foil 2,in the bed,foil 2,23267043,,,,,,,,,
,,Foil 3,by the bed,foil 3,94578602,,,,,,,,,
,,Other,dog,other,38095165,,,,,,,,,
,,Other,bed,other,33724414,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
5,below,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is below the bag,target,138372416,,M1_Preposition_sentence_91,,,,4,2,2,
,,Foil 1,the cat is on the bag,foil 1,203096440,,,,,,,,,
,,Foil 2,the cat is between the bags,foil 2,269070035,,,,,,,,,
,,Foil 3,the cat is by the bag,foil 3,12114247,,,,,,,,,
,,Other,the cat is above the bag,other,154116686,,,,,,,,,
,,Other,the cat is in the bag,other,12114250,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,above,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the bird is above the tree,target,48414316,F2_Preposition_sentence_49,,M3_Preposition_sentence_49,,,4,2,2,
,,Foil 1,below the tree,foil 1,29762175,,,,,,,,,
,,Foil 2,in the tree,foil 2,92161054,,,,,,,,,
,,Foil 3,bird,foil 3,33965083,,,,,,,,,
,,Other,tree,other,34873670,,,,,,,,,
,,Other,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,above,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the child is above the furniture,target,168286901,F2_Preposition_sentence_50,,M3_Preposition_sentence_50,,,4,2,2,
,,Foil 1,in the furniture,foil 1,123163021,,,,,,,,,
,,Foil 2,under the furniture,foil 2,310485866,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,child,other,40214306,,,,,,,,,
,,Other,furniture,other,33723657,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,above,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the plane is above the clouds,target,42196282,F2_Preposition_sentence_51,,M3_Preposition_sentence_51,,,4,2,2,
,,Foil 1,in the clouds,foil 1,78773065,,,,,,,,,
,,Foil 2,under the clouds,foil 2,330795188,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,plane,other,119845582,,,,,,,,,
,,Other,cloud,other,34993927,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
4,above,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is above the bag,target,154116686,,M1_Preposition_sentence_132,,,,4,2,2,
,,Foil 1,the cat is below the bag,foil 1,138372416,,,,,,,,,
,,Foil 2,the cat is behind the bag,foil 2,274765685,,,,,,,,,
,,Foil 3,the cat is between the bags,foil 3,269070035,,,,,,,,,
,,Other,the cat is by the bag,other,12114247,,,,,,,,,
,,Other,the cat is in the bag,other,12114250,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
5,above,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
