1,in,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the person is above the sofa,target,168286901,,M1_Preposition_sentence_133,,,,4,2,2,
,,Foil 1,the person is by the sofa,foil 1,269726894,,,,,,,,,
,,Foil 2,the person is behind the sofa,foil 2,350362565,,,,,,,,,
,,Foil 3,the person is on the sofa,foil 3,251250307,,,,,,,,,
,,Other,sofa,other,166462706,,,,,,,,,
,,Other,sofa,other,14352447,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
6,above,,,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is above the cat,target,132126536,,M1_Preposition_sentence_134,,,,4,2,2,
,,Foil 1,the dog is by the cat,foil 1,78196291,,,,,,,,,
,,Foil 2,the dog is between the cats,foil 2,79561202,,,,,,,,,
,,Foil 3,the dog is under the cat,foil 3,200514218,,,,,,,,,
,,Other,dogs,other,195612003,,,,,,,,,
,,Other,cats,other,781967421,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
7,above,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cats is above the bowl,target,37408315,,M1_Preposition_sentence_135,,,,4,2,2,
,,Foil 1,the cat is beside the bowl,foil 1,3172869,,,,,,,,,
,,Foil 2,the cat is inside the bowl,foil 2,3313081,,,,,,,,,
,,Foil 3,the cat is on the bowl,foil 3,260805896,,,,,,,,,
,,Other,the cat is behind the bowl,other,105952298,,,,,,,,,
,,Other,the cat is between the bowls,other,6385728295,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
8,above,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is above the girl,target,322437035,,M1_Preposition_sentence_136,,,,4,2,2,
,,Foil 1,the dog is between the girls,foil 1,25118204,,,,,,,,,
,,Foil 2,the dog is under the girl,foil 2,125585768,,,,,,,,,
,,Foil 3,the dog is beside the girl,foil 3,152951474,,,,,,,,,
,,Other,the dog is in front of the girl,other,284147363,,,,,,,,,
,,Other,the dog is by the girl,other,88335778,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the man is over the bed,target,44123146,F2_Preposition_sentence_52,,M3_Preposition_sentence_52,,,5,1,2,
,,Foil 1,on the bed,foil 1,53507634,,,,,,,,,
,,Foil 2,in the bed,foil 2,52087934,,,,,,,,,
,,Foil 3,by the bed,foil 3,51622749,,,,,,,,,
,,Other,man,other,36971928,,,,,,,,,
,,Other,bed,other,33724414,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dolphin is over the water,target,252402220,F2_Preposition_sentence_53,,M3_Preposition_sentence_53,,,5,1,2,
,,Foil 1,by water,foil 1,201146726,,,,,,,,,
,,Foil 2,under water,foil 2,203027560,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,x,x,x,,,,,,,,,
,,Other,ocean,other,341825012,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is over the bag,target,154116686,,M1_Preposition_sentence_137,,,,5,1,2,
,,Foil 1,the cat is below the bag,foil 1,138372416,,,,,,,,,
,,Foil 2,the cat is behind the bag,foil 2,274765685,,,,,,,,,
,,Foil 3,the cat is between the bags,foil 3,269070035,,,,,,,,,
,,Other,the cat is by the bag,other,12114247,,,,,,,,,
,,Other,the cat is in the bag,other,12114250,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
4,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the plane is over the clouds,target,42196282,,M1_Preposition_sentence_138,,,,5,1,2,
,,Foil 1,in the clouds,foil 1,78773065,,,,,,,,,
,,Foil 2,under the clouds,foil 2,330795188,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,plane,other,119845582,,,,,,,,,
,,Other,cloud,other,34993927,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
5,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the bird is over the tree,target,48414316,,M1_Preposition_sentence_139,,,,5,1,2,
,,Foil 1,below the tree,foil 1,29762175,,,,,,,,,
,,Foil 2,in the tree,foil 2,92161054,,,,,,,,,
,,Foil 3,bird,foil 3,33965083,,,,,,,,,
,,Other,tree,other,34873670,,,,,,,,,
,,Other,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
6,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the child is over the furniture,target,168286901,,M1_Preposition_sentence_140,,,,5,1,2,
,,Foil 1,in the furniture,foil 1,123163021,,,,,,,,,
,,Foil 2,under the furniture,foil 2,310485866,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,child,other,40214306,,,,,,,,,
,,Other,furniture,other,33723657,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
7,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the person is over the sofa,target,168286901,,M1_Preposition_sentence_141,,,,5,1,2,
,,Foil 1,the person is by the sofa,foil 1,269726894,,,,,,,,,
,,Foil 2,the person is behind the sofa,foil 2,350362565,,,,,,,,,
,,Foil 3,the person is on the sofa,foil 3,251250307,,,,,,,,,
,,Other,sofa,other,166462706,,,,,,,,,
,,Other,sofa,other,14352447,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
8,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is over the cat,target,132126536,,M1_Preposition_sentence_142,,,,5,1,2,
,,Foil 1,the dog is by the cat,foil 1,78196291,,,,,,,,,
,,Foil 2,the dog is between the cats,foil 2,79561202,,,,,,,,,
,,Foil 3,the dog is under the cat,foil 3,200514218,,,,,,,,,
,,Other,dogs,other,195612003,,,,,,,,,
,,Other,cats,other,781967421,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
9,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cats is over the bowl,target,37408315,,M1_Preposition_sentence_143,,,,5,1,2,
,,Foil 1,the cat is beside the bowl,foil 1,3172869,,,,,,,,,
,,Foil 2,the cat is inside the bowl,foil 2,3313081,,,,,,,,,
,,Foil 3,the cat is on the bowl,foil 3,260805896,,,,,,,,,
,,Other,the cat is behind the bowl,other,105952298,,,,,,,,,
,,Other,the cat is between the bowls,other,6385728295,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
10,over,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is over the girl,target,322437035,,M1_Preposition_sentence_144,,,,5,1,2,
,,Foil 1,the dog is between the girls,foil 1,25118204,,,,,,,,,
,,Foil 2,the dog is under the girl,foil 2,125585768,,,,,,,,,
,,Foil 3,the dog is beside the girl,foil 3,152951474,,,,,,,,,
,,Other,the dog is in front of the girl,other,284147363,,,,,,,,,
,,Other,the dog is by the girl,other,88335778,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is behind the books,target,183086432,F2_Preposition_sentence_100,M2_Preposition_sentence_100,M3_Preposition_sentence_54,,,5,2,2,
,,Foil 1,under the books,foil 1,219746533,,,,,,,,,
,,Foil 2,by the books,foil 2,294937787,,,,,,,,,
,,Foil 3,on the books,foil 3,295547183,,,,,,,,,
,,Other,between the books,other,315380783,,,,,,,,,
,,Other,cat,other,16409109,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is behind the bag,target,274765685,,M1_Preposition_sentence_145,,,,5,2,2,
,,Foil 1,the cat is by the bag,foil 1,12114247,,,,,,,,,
,,Foil 2,the cat is in the bag,foil 2,12114250,,,,,,,,,
,,Foil 3,the cat is over the bag,foil 3,154116686,,,,,,,,,
,,Other,the cat is below the bag,other,138372416,,,,,,,,,
,,Other,the cat is on the bag,other,203096440,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the person is behind the sofa,target,350362565,,M1_Preposition_sentence_146,,,,5,2,2,
,,Foil 1,the person is by the sofa,foil 1,269726894,,,,,,,,,
,,Foil 2,the person is above the sofa,foil 2,168286901,,,,,,,,,
,,Foil 3,the person is on the sofa,foil 3,251250307,,,,,,,,,
,,Other,sofa,other,166462706,,,,,,,,,
,,Other,sofa,other,14352447,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
4,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is behind the bowl,target,105952298,,M1_Preposition_sentence_147,,,,5,2,2,
,,Foil 1,the cats is over the bowl,foil 1,37408315,,,,,,,,,
,,Foil 2,the cat is beside the bowl,foil 2,3172869,,,,,,,,,
,,Foil 3,the cat is inside the bowl,foil 3,3313081,,,,,,,,,
,,Other,the cat is on the bowl,other,260805896,,,,,,,,,
,,Other,the cat is between the bowls,other,6385728295,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
5,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,the girl is behind the dog,target,284147363,,M1_Preposition_sentence_148,,,,5,2,2,
,,Foil 1,the girl is beneath the dog,foil 1,322437035,,,,,,,,,
,,Foil 2,the girl is on the dog,foil 2,125585768,,,,,,,,,
,,Foil 3,the girl is by the dog,foil 3,152951474,,,,,,,,,
,,Other,the girl is by the dog,other,242797159,,,,,,,,,
,,Other,the girl is by the dog,other,88335778,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
6,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The girl is behind the chair,target,239834140,F2_Preposition_sentence_101,M2_Preposition_sentence_101,,,,5,2,2,
,,Foil 1,The girl is on the chair,foil 1,306443561,,,,,,,,,
,,Foil 2,The girl is under the chair,foil 2,61721884,,,,,,,,,
,,Foil 3,The girl is next to the chair,foil 3,45986253,,,,,,,,,
,,Other,girl,other,137300246,,,,,,,,,
,,Other,chair,other,135657254,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
7,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The cat is behind the tree,target,328080869,F2_Preposition_sentence_110,M2_Preposition_sentence_102,,,,5,2,2,
,,Foil 1,The cat is on the tree,foil 1,383275081,,,,,,,,,
,,Foil 2,x,x,x,,,,,,,,,
,,Foil 3,The cat is next to the tree,foil 3,93102562,,,,,,,,,
,,Other,cat,other,9360215,,,,,,,,,
,,Other,tree,other,69106532,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
8,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The dog is behind the bed,target,78546585,F2_Preposition_sentence_103,M2_Preposition_sentence_103,,,,5,2,2,
,,Foil 1,The dog is on the bed,foil 1,24813255,,,,,,,,,
,,Foil 2,The dog is next to the bed,foil 2,85214562,,,,,,,,,
,,Foil 3,The dog is under the bed,foil 3,202567099,,,,,,,,,
,,Other,dog,other,160182542,,,,,,,,,
,,Other,bed,other,232460938,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
9,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The man is behind the car,target,63524152,F2_Preposition_sentence_104,M2_Preposition_sentence_104,,,,5,2,2,
,,Foil 1,The man is on the car,foil 1,320908910,,,,,,,,,
,,Foil 2,The man is in the car,foil 2,277865294,,,,,,,,,
,,Foil 3,The man is next to the car,foil 3,96325621,,,,,,,,,
,,Other,man,other,195291878,,,,,,,,,
,,Other,car,other,28191571,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
10,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The bird is behind the cage,target,77854855,F2_Preposition_sentence_105,M2_Preposition_sentence_105,,,,5,2,2,
,,Foil 1,The bird is on the cage,foil 1,35525347,,,,,,,,,
,,Foil 2,The bird is in the cage,foil 2,130534097,,,,,,,,,
,,Foil 3,The bird is next to the cage,foil 3,63635262,,,,,,,,,
,,Other,cage,other,77529385,,,,,,,,,
,,Other,bird,other,297075554,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
11,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The spoon is behind the plate,target,789652651,F2_Preposition_sentence_106,M2_Preposition_sentence_106,,,,5,2,2,
,,Foil 1,The spoon is on the plate,foil 1,82815877,,,,,,,,,
,,Foil 2,The spoon is near the plate,foil 2,82815748,,,,,,,,,
,,Foil 3,The spoon is under the plate,foil 3,96325301,,,,,,,,,
,,Other,spoon,other,96452612,,,,,,,,,
,,Other,plate,other,63526252,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
12,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The pen is behind the notebook,target,55998566,F2_Preposition_sentence_107,M2_Preposition_sentence_107,,,,5,2,2,
,,Foil 1,The pen is on the notebook,foil 1,319917578,,,,,,,,,
,,Foil 2,The pen is under the notebook,foil 2,63625611,,,,,,,,,
,,Foil 3,The pen is next to the notebook,foil 3,319917584,,,,,,,,,
,,Other,pen,other,78548565,,,,,,,,,
,,Other,notebook,other,78965412,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
13,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The bag is behind the table,target,78956326,F2_Preposition_sentence_108,M2_Preposition_sentence_108,,,,5,2,2,
,,Foil 1,The bag is on the table,foil 1,78569523,,,,,,,,,
,,Foil 2,The bag is under the table,foil 2,635266451,,,,,,,,,
,,Foil 3,The bag is next to the table,foil 3,7563021,,,,,,,,,
,,Other,bag,other,289849739,,,,,,,,,
,,Other,table,other,248627197,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
14,behind,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 3,,,Freq bin,Conc bin,Syllable,
,,Target,The bike is behind the tree,target,9630124514,F2_Preposition_sentence_109,M2_Preposition_sentence_109,,,,5,2,2,
,,Foil 1,The bike is next to the tree,foil 1,96326526,,,,,,,,,
,,Foil 2,The bike is between the trees,foil 2,360215201,,,,,,,,,
,,Foil 3,the bike is in front of the tree,foil 3,445233521,,,,,,,,,
,,Other,bike,other,267994910,,,,,,,,,
,,Other,tree,other,69106532,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,inside,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is inside the box,target,207075325,M1_Preposition_sentence_57,,,,,5,3,2,
,,Foil 1,the dog is by the box,foil 1,275646770,,,,,,,,,
,,Foil 2,the dog is on the box,foil 2,152951474,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,dog,other,38095165,,,,,,,,,
,,Other,box,other,20645333,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,inside,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the child is inside the furniture,target,123163021,M1_Preposition_sentence_58,,,,,5,3,2,
,,Foil 1,the child is under the furniture,foil 1,310485866,,,,,,,,,
,,Foil 2,the child is above the furniture,foil 2,168286901,,,,,,,,,
,,Foil 3,x,x,x,,,,,,,,,
,,Other,child,other,40214306,,,,,,,,,
,,Other,furniture,other,33723657,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,inside,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is inside the bowl,target,3313081,M1_Preposition_sentence_59,,,,,5,3,2,
,,Foil 1,the cat is by the bowl,foil 1,3172869,,,,,,,,,
,,Foil 2,the cat is on the bowl,foil 2,260805896,,,,,,,,,
,,Foil 3,the cat is behind the bowl,foil 3,105952298,,,,,,,,,
,,Other,the cats is over the bowl,other,37408315,,,,,,,,,
,,Other,the cat is between the bowls,other,6385728295,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,beside,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is beside the bag,target,12114247,M1_Preposition_sentence_77,,,,,3,1,2,
,,Foil 1,the cat is above the bag,foil 1,154116686,,,,,,,,,
,,Foil 2,the cat is in the bag,foil 2,12114250,,,,,,,,,
,,Foil 3,the cat is under the bag,foil 3,138372416,,,,,,,,,
,,Other,the cat is on the bag,other,203096440,,,,,,,,,
,,Other,the cat is between the bags,other,269070035,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2,beside,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is beside the blanket,target,69546235,M1_Preposition_sentence_78,,,,,3,1,2,
,,Foil 1,under the blanket,foil 1,35281393,,,,,,,,,
,,Foil 2,on the blanket,foil 2,30182797,,,,,,,,,
,,Foil 3,in the blanket,foil 3,10203010,,,,,,,,,
,,Other,blanket,other,30970388,,,,,,,,,
,,Other,dog,other,17161279,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
3,beside,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the dog is beside the bed,target,94578602,M1_Preposition_sentence_79,,,,,3,1,2,
,,Foil 1,under the bed,foil 1,42172919,,,,,,,,,
,,Foil 2,in the bed,foil 2,23267043,,,,,,,,,
,,Foil 3,on the bed,foil 3,24813255,,,,,,,,,
,,Other,dog,other,17161279,,,,,,,,,
,,Other,bed,other,33724414,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
4,beside,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is beside the chair,target,89102154,M1_Preposition_sentence_80,,,,,3,1,2,
,,Foil 1,between the chairs,foil 1,69405214,,,,,,,,,
,,Foil 2,on the chair,foil 2,2328749,,,,,,,,,
,,Foil 3,under the chair,foil 3,46209588,,,,,,,,,
